price,unit,location,bedrooms,baths,state 
"₦450,000",per Year," Ogun, Odeda, Ogun State ",3,3,
"₦500,000",per Year," Ogun, Odeda, Ogun State ",3,3,
"₦200,000",per Year," Ifo, Ogun State ",2,2,
"₦1,500,000",per Year," Ogudu, Edu, Kwara State ",3,3,
"₦400,000",per Year," Ogudu, Edu, Kwara State ",1,1,
"₦750,000",per Year," Ogudu, Edu, Kwara State ",2,2,
"₦300,000",per Year," Ogun, Odeda, Ogun State ",1,1,
"₦200,000",per Year," Ogun, Odeda, Ogun State ",1,1,
"₦300,000",per Year," Ogun, Odeda, Ogun State ",1,1,
"₦450,000",per Year," Ogun, Odeda, Ogun State ",2,2,
"₦450,000",per Year," Ogun, Odeda, Ogun State ",3,3,
"₦200,000",per Year," Abeokuta South, Ogun State ",3,3,
"₦1,200,000",per Year," Ibadan, Ibadan North West, Oyo State ",3,3,
"₦280,000",per Year," Ogun, Odeda, Ogun State ",2,2,
"₦500,000",per Year," Ogun, Odeda, Ogun State ",3,3,
"₦450,000",per Year," Ogun, Odeda, Ogun State ",2,2,
"₦750,000",per Year," Obafemi Owode, Ogun State ",3,3,
"₦1,500,000",per Year," Ibadan, Ibadan North West, Oyo State ",4,4,
"₦500,000",per Year," Ibadan, Ibadan North West, Oyo State ",3,3,
,per Year," Ikoyi, Ori Ire, Oyo State ",5,5,
"₦2,000,000",per Year," Jericho, Ibadan North West, Oyo State ",3,3,
"₦1,200,000",per Year," Ibadan, Ibadan North West, Oyo State ",4,4,
"₦600,000",per Year," Ibadan, Ibadan North West, Oyo State ",3,3,
"₦200,000",per Year," Ibadan, Ibadan North West, Oyo State ",2,2,
"₦1,500,000",per Year," New Bodija, Sango, Akinyele, Oyo State ",4,4,
"₦400,000",per Year," Egbeda, Oyo State ",3,3,
"₦1,500,000",per Year," Ibadan, Ibadan North West, Oyo State ",3,3,
"₦400,000",per Year," Ibadan, Ibadan North West, Oyo State ",4,4,
"₦300,000",per Year," Ibadan, Ibadan North West, Oyo State ",3,3,
"₦300,000",per Year," Ibadan, Ibadan North West, Oyo State ",3,3,
,per Year," Ibadan, Ibadan North West, Oyo State ",3,3,
,per Year," Ikoyi, Ori Ire, Oyo State ",5,5,
"₦550,000",per Year," Oluyole, Oyo State ",3,3,
"₦500,000",per Year," Ibadan, Ibadan North West, Oyo State ",6,6,
"₦500,000",per Year," Oluyole, Oyo State ",3,3,
"₦600,000",per Year," Ibadan, Ibadan North West, Oyo State ",3,3,
"₦200,000",per Year," Ibadan, Ibadan North West, Oyo State ",2,2,
,per Year," Ikoyi, Ori Ire, Oyo State ",4,4,
"₦450,000",per Year," Ibadan, Ibadan North West, Oyo State ",4,4,
"₦1,500,000",per Year," Ibadan, Ibadan North West, Oyo State ",4,4,
"₦2,000,000",per Year," Ibadan, Ibadan North West, Oyo State ",5,5,
"₦550,000",per Year," Port-Harcourt, Rivers State ",2,2,
"₦200,000",per Year," Port-Harcourt, Rivers State ",1,1,
"₦3,500,000",per Year," Port-Harcourt, Rivers State ",3,3,
"₦1,200,000",per Year," Port-Harcourt, Rivers State ",3,3,
"₦400,000",per Year," Port-Harcourt, Rivers State ",2,2,
"₦750,000",per Year," Port-Harcourt, Rivers State ",2,2,
"₦2,500,000",per Year," Amadi, Port-Harcourt, Rivers State ",5,5,
"₦17,000,000",per Year," Port-Harcourt, Rivers State ",4,4,
"₦3,000,000",per Year," Port-Harcourt, Rivers State ",4,4,
"₦700,000",per Year," Port-Harcourt, Rivers State ",2,2,
"₦2,500,000",per Year," Port-Harcourt, Rivers State ",5,5,
"₦1,200,000",per Year," Amadi, Port-Harcourt, Rivers State ",2,2,
"₦400,000",per Year," Port-Harcourt, Rivers State ",3,3,
"₦150,000",per Year," Port-Harcourt, Rivers State ",1,1,
"₦500,000",per Year," Port-Harcourt, Rivers State ",2,2,
"₦600,000",per Year," Abuloma, Port-Harcourt, Rivers State ",2,2,
"₦550,000",per Year," Port-Harcourt, Rivers State ",2,2,
"₦500,000",per Year," Port-Harcourt, Rivers State ",2,2,
"₦3,000,000",per Year," Amadi, Port-Harcourt, Rivers State ",4,4,
"₦950,000",per Year," Port-Harcourt, Rivers State ",3,3,
"₦800,000",per Year," Abuloma, Port-Harcourt, Rivers State ",3,3,
"₦500,000",per Year," Port-Harcourt, Rivers State ",2,2,
"₦400,000",per Year," Port-Harcourt, Rivers State ",2,2,
"₦160,000",per Year," Port-Harcourt, Rivers State ",1,1,
"₦700,000",per Year," Port-Harcourt, Rivers State ",3,3,
"₦450,000",per Year," Ogudu, Edu, Kwara State ",1,1,
"₦1,200,000",per Year," Ogudu, Edu, Kwara State ",2,2,
"₦1,200,000",per Year," Ogudu, Edu, Kwara State ",2,2,
"₦5,000,000",per Year," Gudu, Sokoto State ",4,4,
"₦230,000",per Year," Jos North, Plateau State ",1,1,
"₦350,000",per Year," Ogudu, Edu, Kwara State ",1,1,
"₦1,500,000",per Year," Ogudu, Edu, Kwara State ",2,2,
"₦800,000",per Year," Gudu, Sokoto State ",2,2,
"₦1,300,000",per Year," Kafe, Gada, Sokoto State ",2,2,
"₦27,500",per Year," Gudu, Sokoto State ",,,
"₦450,000",per Year," Jos North, Plateau State ",2,2,
"₦1,200,000",per Year," Jos North, Plateau State ",3,3,
"₦450,000",per Year," Jos North, Plateau State ",2,2,
"₦1,300,000",per Year," Ogudu, Edu, Kwara State ",2,2,
"₦3,000,000",per Year," Ogudu, Edu, Kwara State ",4,4,
"₦1,500,000",per Year," Ogudu, Edu, Kwara State ",3,3,
"₦80,000",per Year," Ifo, Ogun State ",2,2,
"₦3,000,000",per Year," Gudu, Sokoto State ",4,4,
"₦30,000",per Year," Gudu, Sokoto State ",,,
"₦15,000,000",per Year," Gudu, Sokoto State ",,,
"₦200,000",per Year," Jos North, Plateau State ",,,
"₦1,200,000",per Year," Jos North, Plateau State ",5,5,
"₦1,200,000",per Year," Rayfield, Jos South, Plateau State ",4,4,
"₦800,000",per Year," Ogudu, Edu, Kwara State ",2,2,
"₦5,000,000",per Year," Onikoyi, Asa, Kwara State ",3,3,
"₦1,400,000",per Year," Ogudu, Edu, Kwara State ",2,2,
"₦40,000",per Year," Ifo, Ogun State ",1,1,
"₦320,000",per Year," Magboro, Obafemi Owode, Ogun State ",3,3,
"₦1,000,000",per Year," Gudu, Sokoto State ",2,2,
"₦5,500,000",per Year," Gudu, Sokoto State ",6,6,
"₦5,000,000",per Year," Gudu, Sokoto State ",5,5,
"₦1,000,000",per Year," Rayfield, Jos South, Plateau State ",,,
"₦70,000",per Year," Jos North, Plateau State ",,,
"₦450,000",per Year," Rayfield, Jos South, Plateau State ",2,2,
"₦1,500,000",per Year," Jos North, Plateau State ",8,8,
"₦300,000",per Year," Rayfield, Jos South, Plateau State ",,,
"₦1,100,000",per Year," Ogudu, Edu, Kwara State ",2,2,
"₦2,500,000",per Year," Ogudu, Edu, Kwara State ",6,6,
,per Year," Ogudu, Edu, Kwara State ",5,5,
"₦1,500,000",per Year," Ogudu, Edu, Kwara State ",3,3,
"₦700,000",per Year," Ibadan, Ibadan North West, Oyo State ",4,4,
"₦250,000",per Year," Magboro, Obafemi Owode, Ogun State ",2,2,
"₦250,000",per Year," Ifo, Ogun State ",2,2,
"₦600,000",per Year," Obafemi Owode, Ogun State ",2,2,
"₦250,000",per Year," Ifo, Ogun State ",3,3,
"₦3,500,000",per Year," Gudu, Sokoto State ",4,4,
"₦2,000,000",per Year," Gudu, Sokoto State ",,,
"₦12,000,000",per Year," It's located in Banana Island, Eti Osa, Lagos State ",2,2,
"₦11,000,000",per Year," Onikoyi, Asa, Kwara State ",5,5,
"₦2,000,000",per Year," Ogudu, Edu, Kwara State ",,,
"₦1,500,000",per Year," Ogudu, Edu, Kwara State ",3,3,
"₦135,000",per Year," Ibadan, Ibadan North West, Oyo State ",1,1,
"₦1,200,000",per Year," Ikoyi, Ori Ire, Oyo State ",2,2,
"₦1,500,000",per Year," Ibadan, Ibadan North West, Oyo State ",4,4,
"₦500,000",per Year," Ogun, Odeda, Ogun State ",4,4,
"₦250,000",per Year," Magboro, Obafemi Owode, Ogun State ",2,2,
"₦2,000,000",per Year," Ijebu Ode, Ogun State ",7,7,
"₦400,000",per Year," Magboro, Obafemi Owode, Ogun State ",3,3,
"₦7,500,000",per Year," It's located in Banana Island, Eti Osa, Lagos State ",3,3,
"₦11,000,000",per Year," It's located in Banana Island, Eti Osa, Lagos State ",4,4,
"₦16,000,000",per Year," It's located in Banana Island, Eti Osa, Lagos State ",4,4,
"₦6,000,000",per Year," Ogudu, Edu, Kwara State ",,,
"₦10,000,000",per Year," Onikoyi, Asa, Kwara State ",3,3,
"₦450,000",per Year," Ogudu, Edu, Kwara State ",,,
"₦900,000",per Year," Ogudu, Edu, Kwara State ",,,
"₦250,000",per Year," Ibadan, Ibadan North West, Oyo State ",3,3,
"₦1,500,000",per Year," Ibadan, Ibadan North West, Oyo State ",5,5,
"₦1,400,000",per Year," Ibadan, Ibadan North West, Oyo State ",4,4,
"₦250,000",per Year," Magboro, Obafemi Owode, Ogun State ",2,2,
"₦400,000",per Year," Magboro, Obafemi Owode, Ogun State ",3,3,
"₦450,000",per Year," Ogudu, Edu, Kwara State ",,,
"₦300,000",per Year," Ibadan, Ibadan North West, Oyo State ",2,2,
"₦27,205",per Year," Ikoyi, Ori Ire, Oyo State ",3,3,
"₦1,500,000",per Year," Ibadan, Ibadan North West, Oyo State ",3,3,
"₦350,000",per Year," Ado Odo/Ota, Ogun State ",3,3,
"₦6,000,000",per Year," Ogudu, Edu, Kwara State ",,,
"₦1,200,000",per Year," Ogudu, Edu, Kwara State ",2,2,
"₦100,000",per Year," Ibadan, Ibadan North West, Oyo State ",5,5,
"₦1,500,000",per Year," Ibadan, Ibadan North West, Oyo State ",3,3,
"₦400,000",per Year," Ibadan, Ibadan North West, Oyo State ",,,
"₦150,000",per Year," Mowe, Obafemi Owode, Ogun State ",2,2,
"₦280,000",per Year," Mokoloki, Obafemi Owode, Ogun State ",2,2,
"₦30,000",per Year," Ofada, Obafemi Owode, Ogun State ",,,
"₦180,000",per Year," Idiroko, Ado Odo/Ota, Ogun State ",1,1,
"₦200,000",per Year," Ibadan, Ibadan North West, Oyo State ",3,3,
,per Year," Ikoyi, Ori Ire, Oyo State ",3,3,
"₦200,000",per Year," Ibadan, Ibadan North West, Oyo State ",1,1,
"₦120,000",per Year," Ado Odo/Ota, Ogun State ",1,1,
"₦150,000",per Year," Ado Odo/Ota, Ogun State ",1,1,
"₦500,000",per Year," Abeokuta, Abeokuta South, Ogun State ",2,2,
"₦250,000",per Year," Ibadan, Ibadan North West, Oyo State ",1,1,
"₦400,000",per Year," Ibadan, Ibadan North West, Oyo State ",2,2,
"₦750,000",per Year," Ibadan, Ibadan North West, Oyo State ",3,3,
"₦750,000",per Year," Lagos, Lagos Island, Lagos State ",3,3,
"₦2,000,000",per Year," Ibafo, Obafemi Owode, Ogun State ",,,
"₦450,000",per Year," Ogun, Odeda, Ogun State ",3,3,
"₦80,000",per Year," Ifo, Ogun State ",1,1,
"₦1,300,000",per Year," Jericho, Ibadan North West, Oyo State ",3,3,
,per Year," Ikoyi, Ori Ire, Oyo State ",3,3,
"₦150,000",per Year," Ibadan, Ibadan North West, Oyo State ",1,1,
"₦600,000",per Year," Ibadan, Ibadan North West, Oyo State ",3,3,
"₦7,000,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",5,5,
"₦300,000",per Year," Lagos, Lagos Island, Lagos State ",2,2,
"₦16,000,000",per Year," Lagos, Lagos Island, Lagos State ",6,6,
"₦800,000",per Year," Lagos, Lagos Island, Lagos State ",2,2,
"₦11,000,000",per Year," Lagos, Lagos Island, Lagos State ",3,3,
"₦500,000",per Year," Ewekoro, Ogun State ",,,
"₦250,000",per Year," Ibadan, Ibadan North West, Oyo State ",3,3,
"₦400,000",per Year," Ibadan, Ibadan North West, Oyo State ",3,3,
"₦250,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",1,1,
"₦2,200,000",per Year," Jahi, Municipal Area Council, Federal Capital Territory State ",,,
"₦1,100,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",2,2,
"₦900,000",per Year," Lagos, Lagos Island, Lagos State ",3,3,
"₦900,000",per Year," Lagos, Lagos Island, Lagos State ",3,3,
"₦12,000,000",per Year," Lagos, Lagos Island, Lagos State ",3,3,
"₦2,000,000",per Year," Yaba, Lagos Mainland, Lagos State ",3,3,
"₦150,000",per Year," Port-Harcourt, Rivers State ",1,1,
"₦2,000,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",3,3,
"₦4,500,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",5,5,
"₦8,000,000",per Year," Lagos, Lagos Island, Lagos State ",4,4,
"₦1,000,000",per Year," Lagos, Lagos Island, Lagos State ",3,3,
"₦300,000",per Year," Lagos, Lagos Island, Lagos State ",3,3,
"₦400,000",per Year," Lagos, Lagos Island, Lagos State ",2,2,
"₦350,000",per Year," Port-Harcourt, Rivers State ",1 br,1 br,
"₦3,500,000",per Year," Port-Harcourt, Rivers State ",,,
"₦350,000",per Year," Port-Harcourt, Rivers State ",2,2,
"₦2,000,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",3,3,
"₦4,000,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",4,4,
"₦6,000,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",,,
"₦2,500,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",3,3,
"₦330,000",per Year," Lagos, Lagos Island, Lagos State ",2,2,
"₦230,000",per Year," Yaba, Lagos Mainland, Lagos State ",1,1,
"₦150,000",per Year," Port-Harcourt, Rivers State ",1,1,
"₦600,000",per Year," Port-Harcourt, Rivers State ",2,2,
"₦450,000",per Year," Port-Harcourt, Rivers State ",2,2,
"₦3,250,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",5,5,
"₦950,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",1,1,
"₦2,500,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",3,3,
"₦500,000",per Year," Yaba, Lagos Mainland, Lagos State ",1,1,
"₦3,500,000",per Year," Lekki, Ibeju Lekki, Lagos State ",4,4,
"₦500,000",per Year," Yaba, Lagos Mainland, Lagos State ",2,2,
"₦600,000",per Year," Port-Harcourt, Rivers State ",3,3,
"₦800,000",per Year," Amadi, Port-Harcourt, Rivers State ",2,2,
"₦130,000",per Year," Port-Harcourt, Rivers State ",1,1,
"₦2,500,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",3,3,
"₦900,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",2,2,
"₦1,800,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",3,3,
"₦700,000",per Year," Shomolu, Lagos State ",3,3,
"₦850,000",per Year," Yaba, Lagos Mainland, Lagos State ",3,3,
"₦180,000",per Year," Port-Harcourt, Rivers State ",1,1,
"₦2,500,000",per Year," Port-Harcourt, Rivers State ",4,4,
"₦500,000",per Year," Obio/Akpor, Rivers State ",2,2,
"₦1,400,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",4,4,
"₦2,200,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",3,3,
"₦650,000",per Year," Yaba, Lagos Mainland, Lagos State ",3,3,
"₦8,500,000",per Year," Lekki, Ibeju Lekki, Lagos State ",5,5,
"₦800,000",per Year," Yaba, Lagos Mainland, Lagos State ",3,3,
"₦800,000",per Year," Amadi, Port-Harcourt, Rivers State ",2,2,
"₦2,500,000",per Year," Port-Harcourt, Rivers State ",3,3,
"₦700,000",per Year," Port-Harcourt, Rivers State ",2,2,
"₦1,500,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",2,2,
"₦1,800,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",3,3,
"₦2,500,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",,,
"₦500,000",per Year," Yaba, Lagos Mainland, Lagos State ",2,2,
"₦6,500,000",per Year," Banana Island, Eti Osa, Lagos State ",3,3,
"₦1,100,000",per Year," Amadi, Port-Harcourt, Rivers State ",2,2,
"₦425,000",per Year," Port-Harcourt, Rivers State ",2,2,
"₦450,000",per Year," Port-Harcourt, Rivers State ",2,2,
"₦550,000",per Year," Asokoro, Municipal Area Council, Federal Capital Territory State ",1,1,
"₦1,200,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",2,2,
"₦170,000",per Year," Port-Harcourt, Rivers State ",1,1,
"₦800,000",per Year," Port-Harcourt, Rivers State ",2,2,
"₦6,000,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",3,3,
"₦1,000,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",2,2,
"₦700,000",per Year," Woji, Port-Harcourt, Rivers State ",2,2,
"₦2,500,000",per Year," Port-Harcourt, Rivers State ",,,
"₦400,000",per Year," Woji, Port-Harcourt, Rivers State ",2,2,
"₦700,000",per Year," Port-Harcourt, Rivers State ",2,2,
"₦180,000",per Year," Ogudu, Edu, Kwara State ",,,
"₦1,200,000",per Year," Ogudu, Edu, Kwara State ",3,3,
"₦10,000,000",per Year," Ogudu, Edu, Kwara State ",,,
"₦4,500,000",per Year," Ogudu, Edu, Kwara State ",5,5,
"₦800,000",per Year," Ogudu, Edu, Kwara State ",2,2,
"₦500,000",per Year," Ogudu, Edu, Kwara State ",1,1,
,per Year," Ogudu, Edu, Kwara State ",5,5,
"₦6,000,000",per Year," Ogudu, Edu, Kwara State ",,,
"₦2,000,000",per Year," Ogudu, Edu, Kwara State ",5,5,
"₦3,000,000",per Year," Ogudu, Edu, Kwara State ",4,4,
"₦9,000,000",per Year," Ogudu, Edu, Kwara State ",,,
"₦1,000,000",per Year," Ogudu, Edu, Kwara State ",,,
"₦1,000,000",per Year," Ogudu, Edu, Kwara State ",3,3,
"₦1,500,000",per Year," Ogudu, Edu, Kwara State ",3,3,
"₦1,300,000",per Year," Ogudu, Edu, Kwara State ",3,3,
"₦3,000,000",per Year," Ogudu, Edu, Kwara State ",3,3,
"₦750,000",per Year," Ogudu, Edu, Kwara State ",,,
"₦1,000,000",per Year," Ogudu, Edu, Kwara State ",3,3,
"₦15,000,000",per Year," Onikoyi, Asa, Kwara State ",3,3,
"₦1,500,000",per Year," Ogudu, Edu, Kwara State ",3,3,
"₦800,000",per Year," Ogudu, Edu, Kwara State ",2,2,
"₦7,000,000",per Year," Ogudu, Edu, Kwara State ",,,
"₦7,000,000",per Year," Ogudu, Edu, Kwara State ",,,
"₦450,000",per Year," Ogudu, Edu, Kwara State ",1,1,
"₦10,000,000",per Year," Onikoyi, Asa, Kwara State ",3,3,
"₦250,000",per Year," Ibadan, Ibadan North West, Oyo State ",3,3,
"₦400,000",per Year," Osun, Lagelu, Oyo State ",3,3,
"₦650,000",per Year," Ibadan, Ibadan North West, Oyo State ",3,3,
"₦120,000",per Year," Abeokuta North, Ogun State ",3,3,
"₦250,000",per Year," Ibadan, Ibadan North West, Oyo State ",1,1,
"₦800,000",per Year," Ibadan, Ibadan North West, Oyo State ",6,6,
"₦150,000",per Year," Ibadan, Ibadan North West, Oyo State ",2,2,
"₦400,000",per Year," Magboro, Obafemi Owode, Ogun State ",3,3,
"₦170,000",per Year," Ado Odo/Ota, Ogun State ",2,2,
"₦1,600,000",per Year," Jericho, Ibadan North West, Oyo State ",4,4,
"₦3,500,000",per Year," Ikoyi, Ori Ire, Oyo State ",4,4,
"₦600,000",per Year," Ibadan, Ibadan North West, Oyo State ",3,3,
"₦180,000",per Year," Ado Odo/Ota, Ogun State ",2,2,
"₦150,000",per Year," Ibadan, Ibadan North West, Oyo State ",1,1,
"₦200,000",per Year," Ibadan, Ibadan North West, Oyo State ",1,1,
"₦130,000",per Year," Ibadan, Ibadan North West, Oyo State ",1,1,
"₦220,000",per Year," Ibadan, Ibadan North West, Oyo State ",3,3,
"₦220,000",per Year," Ado Odo/Ota, Ogun State ",3,3,
"₦150,000",per Year," Ifo, Ogun State ",1,1,
"₦250,000",per Year," Agbara, Odeda, Ogun State ",3,3,
,per Year," Ikoyi, Ori Ire, Oyo State ",2,2,
"₦300,000",per Year," Ibadan, Ibadan North West, Oyo State ",2,2,
"₦180,000",per Year," Ibadan, Ibadan North West, Oyo State ",3,3,
"₦500,000",per Year," Ibadan, Ibadan North West, Oyo State ",3,3,
"₦600,000",per Year," Ifo, Ogun State ",3,3,
"₦250,000",per Year," Ibadan, Ibadan North West, Oyo State ",2,2,
"₦100,000",per Year," Ibadan, Ibadan North West, Oyo State ",1,1,
"₦450,000",per Year," Magboro, Obafemi Owode, Ogun State ",3,3,
"₦150,000",per Year," Ado Odo/Ota, Ogun State ",2,2,
,per Year," Ikoyi, Ori Ire, Oyo State ",3,3,
"₦160,000",per Year," Ibadan, Ibadan North West, Oyo State ",3,3,
"₦150,000",per Year," Ibadan, Ibadan North West, Oyo State ",1,1,
"₦1,500,000",per Year," Aguda, Ogun Waterside, Ogun State ",3,3,
"₦3,500,000",per Year," Ado Odo/Ota, Ogun State ",3,3,
"₦200,000",per Year," Ado Odo/Ota, Ogun State ",,,
"₦1,200,000",per Year," Jericho, Ibadan North West, Oyo State ",5,5,
"₦120,000",per Year," Ibadan, Ibadan North West, Oyo State ",1,1,
"₦200,000",per Year," Magboro, Obafemi Owode, Ogun State ",1,1,
"₦100,000",per Year," Ado Odo/Ota, Ogun State ",,,
"₦350,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",1,1,
"₦1,500,000",per Year," Samonda, Sango, Akinyele, Oyo State ",4,4,
"₦250,000",per Year," Ado Odo/Ota, Ogun State ",3,3,
"₦600,000",per Year," Aguda, Ogun Waterside, Ogun State ",2,2,
"₦7,500,000",per Year," Asokoro, Municipal Area Council, Federal Capital Territory State ",7 br,7 br,
,per Year," Maitama, Municipal Area Council, Federal Capital Territory State ",5,5,
"₦3,700,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",3,3,
,per Year," Ifo, Ogun State ",3,3,
"₦90,000",per Year," Mowe, Obafemi Owode, Ogun State ",2,2,
"₦700,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",1,1,
"₦1,700,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",3,3,
"₦1,500,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",2,2,
"₦600,000",per Year," Shomolu, Lagos State ",2,2,
"₦170,000",per Year," Mowe, Obafemi Owode, Ogun State ",2,2,
"₦3,000,000",per Year," Abeokuta South, Ogun State ",,,
,per Year," Ogun, Odeda, Ogun State ",,,
"₦8,500,000",per Year," Asokoro, Municipal Area Council, Federal Capital Territory State ",,,
"₦1,300,000",per Year," Jahi, Municipal Area Council, Federal Capital Territory State ",2,2,
"₦2,500,000",per Year," Jahi, Municipal Area Council, Federal Capital Territory State ",4,4,
"₦550,000",per Year," Port-Harcourt, Rivers State ",2,2,
"₦2,500,000",per Year," Yaba, Lagos Mainland, Lagos State ",6,6,
"₦800,000",per Year," Alimosho, Lagos State ",4,4,
"₦350,000",per Year," Aguda, Ogun Waterside, Ogun State ",1,1,
"₦1,800,000",per Year," Ogun, Odeda, Ogun State ",,,
"₦300,000",per Year," Aguda, Ogun Waterside, Ogun State ",2,2,
"₦1,500,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",1 br,1 br,
"₦3,500,000",per Year," Maitama, Municipal Area Council, Federal Capital Territory State ",3,3,
"₦8,000,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",5,5,
"₦450,000",per Year," Port-Harcourt, Rivers State ",3,3,
"₦800,000",per Year," Amadi, Port-Harcourt, Rivers State ",3,3,
"₦1,600,000",per Year," Port-Harcourt, Rivers State ",6,6,
"₦700,000",per Year," Onike, Lagos Mainland, Lagos State ",2,2,
"₦4,000,000",per Year," Ajah, Eti Osa, Lagos State ",,,
"₦4,162,500",per Year," Asokoro, Municipal Area Council, Federal Capital Territory State ",,,
"₦3,000,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",4,4,
"₦2,000,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",2,2,
"₦600,000",per Year," Ogudu, Edu, Kwara State ",2,2,
"₦800,000",per Year," Port-Harcourt, Rivers State ",2,2,
"₦400,000",per Year," Port-Harcourt, Rivers State ",2,2,
"₦1,500,000",per Year," Alimosho, Lagos State ",4,4,
"₦1,700,000",per Year," Alimosho, Lagos State ",4,4,
"₦8,000,000",per Year," Maitama, Municipal Area Council, Federal Capital Territory State ",1,1,
"₦1,400,000",per Year," Jahi, Municipal Area Council, Federal Capital Territory State ",2,2,
"₦450,000",per Year," Gwagwalada, Federal Capital Territory State ",2,2,
"₦2,000,000",per Year," Ogudu, Edu, Kwara State ",3,3,
"₦400,000",per Year," Ogudu, Edu, Kwara State ",1,1,
"₦1,900,000",per Year," Ogudu, Edu, Kwara State ",3,3,
"₦700,000",per Year," Abuloma, Port-Harcourt, Rivers State ",3,3,
"₦550,000",per Year," Obio/Akpor, Rivers State ",2,2,
"₦500,000",per Year," Yaba, Lagos Mainland, Lagos State ",1,1,
"₦1,300,000",per Year," Lagos, Lagos Island, Lagos State ",3,3,
"₦1,400,000",per Year," Lagos, Lagos Island, Lagos State ",2,2,
"₦2,400,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",,,
"₦7,000,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",4,4,
"₦3,000,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",3,3,
"₦600,000",per Year," Ogudu, Edu, Kwara State ",1,1,
"₦800,000",per Year," Ogudu, Edu, Kwara State ",,,
"₦2,000,000",per Year," Ogudu, Edu, Kwara State ",3,3,
"₦1,200,000",per Year," Amadi, Port-Harcourt, Rivers State ",2,2,
"₦450,000",per Year," Port-Harcourt, Rivers State ",2,2,
"₦400,000",per Year," Lagos, Lagos Island, Lagos State ",1,1,
"₦700,000",per Year," Lagos, Lagos Island, Lagos State ",3,3,
"₦2,800,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",3,3,
"₦3,200,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",2,2,
"₦1,500,000",per Year," Ogudu, Edu, Kwara State ",,,
"₦700,000",per Year," Ogudu, Edu, Kwara State ",1,1,
"₦2,000,000",per Year," Ogudu, Edu, Kwara State ",,,
"₦1,500,000",per Year," Port-Harcourt, Rivers State ",4,4,
"₦1,200,000",per Year," Port-Harcourt, Rivers State ",5,5,
"₦1,200,000",per Year," Port-Harcourt, Rivers State ",2,2,
"₦800,000",per Year," Lagos, Lagos Island, Lagos State ",3,3,
"₦6,000,000",per Year," Lagos, Lagos Island, Lagos State ",3,3,
"₦1,100,000",per Year," Abuja, Municipal Area Council, Federal Capital Territory State ",2,2,
"₦2,000,000",per Year," Ogudu, Edu, Kwara State ",3,3,
"₦10,000,000",per Year," Onikoyi, Asa, Kwara State ",3,3,
"₦3,000,000",per Year," Port-Harcourt, Rivers State ",3,3,
"₦450,000",per Year," Obio/Akpor, Rivers State ",2,2,
"₦900,000",per Year," Port-Harcourt, Rivers State ",3,3,
"₦1,400,000",per Year," Lagos, Lagos Island, Lagos State ",4,4,
"₦10,000,000",per Year," Lagos, Lagos Island, Lagos State ",5,5,
"₦600,000",per Year," Lagos, Lagos Island, Lagos State ",2,2,
"₦11,000,000",per Year," Onikoyi, Asa, Kwara State ",5,5,
"₦6,000,000",per Year," Ogudu, Edu, Kwara State ",,,
"₦500,000",per Year," Ogudu, Edu, Kwara State ",,,
"₦350,000",per Year," Port-Harcourt, Rivers State ",1,1,
"₦700,000",per Year," Port-Harcourt, Rivers State ",2,2,
