price,unit,location,bedrooms,baths,state

"4,000,000", per annum,"  Jabi, Abuja",4,4,8

"100,000,000", per annum,"  Lekki Phase 1, Lekki, Lagos",30,32,50

"3,500,000", per annum,"  Coconut Grove Apartments,  On Yesufu Abiodun Street, Victoria Island (VI), Lagos",2,3,2

"1,500,000", per annum,"  Ikota Villa Estate, Lekki, Lagos",4,5,4

"1,300,000", per annum,"  Ikate Elegushi, Lekki, Lagos",1,1,2

"2,500,000", per annum,"  Ikota Villa Estate, Lekki, Lagos",4,4,10

"10,000,000", per annum,"  Ogba & Ifako, Ijaiye, Lagos",,,

"3,500,000", per annum,"  Ikeja & Ogba, Ogba, Ikeja, Lagos",,,

"2,000,000", per annum,"  Lagos/abeokuta Expressway, Abule Egba, Agege, Lagos",4,4,

"20,000,000", per annum,"  Katampe, Abuja",8,8,15

"4,000,000", per annum,"  Ikate Elegushi, Lekki, Lagos",4,4,4

"10,000,000", per annum,"  Lekki Expressway, Lekki, Lagos",,,

"600,000", per annum,"  Atunrase Estate, Ifako, Gbagada, Lagos",1,1,1

"6,500,000", per annum,"  Parkview Estate, Parkview, Ikoyi, Lagos",3,4,4

"3,000,000", per annum,"  Valley Stream Estate., Osapa, Lekki, Lagos",4,4,

"2,000,000", per annum,"  Pearl Gardens Behind Novare Mall (shoprite), Sangotedo, Ajah, Lagos",4,5,

"270,000", per annum,"  Off Oworo Road, Oworonshoki, Kosofe, Lagos",1,1,

"1,800,000", per annum,"  12a Dan Ogbiede Street, Lekki Phase 1, Lekki, Lagos",2,2,

"2,000,000", per annum,"  Alaguntan, Off Mobil Road, Lekki Phase 2, Lekki, Lagos",3,3,3

"1,000,000", per annum,"  Diamond Estate, Along Isheri Igando Expres Road, Alimosho, Lagos",3,3,8

"7,000,000", per annum,"  Lekki  Right Hand Side, Lekki Phase 1, Lekki, Lagos",6,7,

"1,600,000", per annum,"  Agungi, Lekki, Lagos",3,3,3

"3,000,000", per annum,"  Chevy View Estate, Lekki, Lagos",4,4,4

"1,800,000", per annum,"  By Blenco, Sangotedo, Ajah, Lagos",4,4,5

"1,500,000", per annum,"  Novare Mall, Sangotedo, Ajah, Lagos",4,4,5

"2,400,000", per annum,"  Peace Garden Estate, Sangotedo, Ajah, Lagos",4,4,5

"3,500,000", per annum,"  Mobolaji Johnson, Lekki Phase 1, Lekki, Lagos",4,5,4

"300,000", per annum,"  Simply Elegant Plaza, Lagos Road, Beside Uba, Ikorodu, Lagos",1,5,

"2,500,000", per annum,"  After Nicon Town, Igbokusu, Ikate Elegushi, Lekki, Lagos",4,4,2

"2,000,000", per annum,"  Commercial Avenue, Sabo, Yaba, Lagos",600,300,

"2,100,000", per annum,"  Off Mobil Road, Ajah, Lagos",4,4,5

"5,000,000", per annum,"  Off Glover Road, Old Ikoyi, Ikoyi, Lagos",3,3,2

"10,000,000", per annum,"  Second Avenue, Banana Island, Ikoyi, Lagos",3,3,2

"5,500,000", per annum,"  Metro Gardens, Lekki Phase 1, Lekki, Lagos",3,3,3

"5,000,000", per annum,"  Off Keffi Street, South West, Old Ikoyi, Ikoyi, Lagos",3,3,2

"15,000,000", per annum,"  Off Queen's Drive, Old Ikoyi, Ikoyi, Lagos",4,4,4

"16,000,000", per annum,"  Off Glover Road, Old Ikoyi, Ikoyi, Lagos",3,3,3

"10,000,000", per annum,"  Banana Road, Banana Island, Ikoyi, Lagos",3,3,2

"10,000,000", per annum,"  Banana Island, Ikoyi, Lagos",3,3,

"15,000,000", per annum,"  Second Avenue, Banana Island, Ikoyi, Lagos",3,3,2

"350,000", per annum,"  Off Lawanson Road, Lawanson, Surulere, Lagos",1,1,

"12,000,000", per annum,"  Maitama District, Abuja",5,5,

"400,000", per annum,"  Off Ijesha Road, Ijesha, Surulere, Lagos",1,1,5

"1,200,000", per annum,"  Ikota Villa Estate, Lekki, Lagos",3,3,2

"700,000", per annum,"  Katampe (Main), Katampe, Abuja",1,1,1

"700,000", per annum,"  Opposite Save Way Hospital, Alfa Bus Stop, Sangotedo, Ajah, Lagos",2,2,600

"2,000,000", per annum,"  Back Of Zenith, Osapa, Lekki, Lagos",3,3,2

"1,600,000", per annum,"  Idado, Lekki, Lagos",3,3,2

"550,000", per annum,"  Medina Estate, Medina, Gbagada, Lagos",2,2,8

"4,000,000", per annum,"  Adeniyi Coker, Victoria Island Extension, Victoria Island (VI), Lagos",2,2,1

"500,000", per annum,"  Agungi Extension, Agungi, Lekki, Lagos",1,1,1

"400,000", per annum,"  Osapa, Lekki, Lagos",1,1,1

"450,000", per annum,"  Agungi Extension, Agungi, Lekki, Lagos",1,1,1

"700,000", per annum,"  Ikate Elegushi, Lekki, Lagos",1,1,1

"400,000", per annum,"  Idado Extension, Agungi, Lekki, Lagos",1,1,1

"15,000,000", per annum,"  Off Queens Drive, Old Ikoyi, Ikoyi, Lagos",4,4,2

"400,000", per annum,"  Ikate Elegushi, Lekki, Lagos",1,1,

"600,000", per annum,"  Yaba, Lagos",2,3,1

"13,000,000", per annum,"  Off Ibb Boulevard Way, Maitama District, Abuja",4,6,20

"850,000", per annum,"  Magodo, Lagos",,,

"2,500,000", per annum,"  Esfort Estate, Ajah, Lagos",4,4,

"200,000", per annum,"  Isawo Rd, Ikorodu, Lagos",2,2,

"250,000", per annum,"  Agric, Ikorodu, Lagos",3,3,7

"2,300,000", per annum,"  Osapa, Lekki, Lagos",3,3,2

"7,500,000", per annum,"  Off Kingsway Road, Ikoyi, Lagos",3,3,2

"1,850,000", per annum,"  Road 1, Whitesands Estate, Ologolo, Lekki, Lagos",3,3,1

"200,000", per annum,"  Agric, Ikorodu, Lagos",2,2,7

"1,200,000", per annum,"  Off Herbert Macaulay Way, Alagomeji, Yaba, Lagos",3,2,2

"6,000,000", per annum,"  Off Fola Osibo, Lekki Phase 1, Lekki, Lagos",5,5,4

"550,000", per annum,"  Off Ada George Road, Rumueme, Port Harcourt, Rivers",2,3,12

"350,000", per annum,"  Pako, Akoka, Yaba, Lagos",1,1,

"4,500,000", per annum,"  Lekki Garden Horizon 2., Lekki Phase 1, Lekki, Lagos",3,4,2

"5,000,000", per annum,"  Plot 17, Opposite Solomon Court, Mojisola Onikoyi Estate, Ikoyi, Lagos",3,3,2

"3,000,000", per annum,"  Lekki Phase 1, Lekki, Lagos",2,2,

"1,000,000", per annum,"  Lekki Phase 1, Lekki, Lagos",1,1,1

"1,400,000", per annum,"  Lekki Phase 1, Lekki, Lagos",1,1,1

"800,000", per annum,"  Lekki Phase 1, Lekki, Lagos",1,1,1

"600,000", per annum,"  Lekki Phase 1, Lekki, Lagos",1,1,1

"750,000", per annum,"  Lekki Phase 1, Lekki, Lagos",1,1,1

"2,500,000", per annum,"  Lekki Phase 1, Lekki, Lagos",2,4,

"8,000,000", per annum,"  Banana, Banana Island, Ikoyi, Lagos",3,3,2

"6,000,000", per annum,"  Lekki Phase 1, Lekki, Lagos",4,4,3

"800,000", per annum,"  Opposite Greenspring School, Lekki Epe Expression Way, Awoyaya, Ibeju Lekki, Lagos",2,2,2

"8,000,000", per annum,"  Osborne, Ikoyi, Lagos",4,4,

"1,000,000", per annum,"  Sanctum Drive, Valley View Estate, Ebute Igbogbo Road, Ebute, Ikorodu, Lagos",7,7,200

"400,000", per annum,"  Off Coker Road, Close To Chicken Republic, Ilupeju Estate, Ilupeju, Lagos",1,1,

"25,000", per square meter / per annum,"  Elf Bus Stop, Along Lekki/epe Expressway, Lekki Phase 1, Lekki, Lagos",2,2,35

"250,000", per annum,"  Close To Chicken Republic, Off Coker Road, Ilupeju Estate, Ilupeju, Lagos",,,

"1,500,000", per annum,"  Eid Road, Elebu, Ibadan, Oyo",4,4,4

"1,400,000", per annum,"  Life Camp, Gwarinpa, Abuja",2,2,16

"12,000,000", per annum,"  Off Ibadan Street Osborne Estate, Osborne, Ikoyi, Lagos",4,4,6

"500,000", per annum,"  Chisco, Ikate Elegushi, Lekki, Lagos",1,1,1

"1,600,000", per annum,"  Resettlement Scheme, Oniru, Victoria Island (VI), Lagos",2,2,2

"25,000,000", per annum,"  Ocean Parade Towers, Banana Island, Ikoyi, Lagos",4,4,2

"7,000,000", per annum,"  Alhaji Jakande Road, Ikoyi, Lagos",3,3,2

"3,500,000", per annum,"  Alternative Route, Oniru, Victoria Island (VI), Lagos",3,3,2

"7,500,000", per annum,"  Lekki Phase 1, Lekki, Lagos","2,000",,

"4,000,000", per annum,"  Before Parkview Gate, Ikoyi, Lagos",3,3,8

"250,000", per annum,"  Philips Street, Ojigo, Ogun",3,2,4

"2,800,000", per annum,"  Silicon Valley Estate, Alpha Beach, Lekki, Lekki, Lagos",4,4,4

"2,500,000", per annum,"  Lsdpc Estate, Dan Fodio Street, Off Liverpool Road, GRA, Apapa, Lagos",3,3,

"1,000,000", per annum,"  Off Mercy Eneli Street, Adelabu, Surulere, Lagos",3,2,1

"1,300,000", per annum,"  Off Nnobi Street, Kilo, Surulere, Lagos",3,3,8

"3,000,000", per annum,"  Lekki Right Hand Side, Lekki Phase 1, Lekki, Lagos",3,3,2

"3,000,000", per annum,"  Gated Estate, Along New Shoprite Road Osapa, Osapa, Lekki, Lagos",3,3,2

"3,500,000", per annum,"  Cadogan Estate, On Circle Mall Road, Osapa, Lekki, Lagos",3,3,2

"7,000,000", per annum,"  Lekki County, Ikota Villa Estate, Lekki, Lagos",5,6,

"700,000", per annum,"  Gowon Estate, Egbeda, Alimosho, Lagos",2,2,10

"6,000,000", per annum,"  Prince Alaba, Oniru, Victoria Island (VI), Lagos",3,3,"2,000"

"2,500,000", per annum,"  Ikota Villa Estate, Lekki, Lagos",3,3,2

"12,000,000", per annum,"  Banana Island, Ikoyi, Lagos",2,3,

"3,000,000", per annum,"  Dawaki, Gwarinpa, Abuja",5,6,8

"1,500,000", per annum,"  Osapa, Lekki, Lagos",2,2,3

"3,000,000", per annum,"  Orchid Road By Chevron, Lekki, Lagos",4,5,4

"1,500,000", per annum,"  Osapa, Lekki, Lagos",3,3,3

"18,000,000", per annum,"  281, Otunba Close, Banana Island, Ikoyi, Lagos",3,4,

"1,500,000", per annum,"  Life Camp, Gwarinpa, Abuja",2,3,6

"1,500,000", per annum,"  Off Lekki Epe Express, Thomas Estate, Ajah, Lagos",3,3,

"400,000", per annum,"  Millennium Estate, By Jankara Police Station, Ijaiye, Lagos",3,2,4

"500,000", per annum,"  Mainland Way, Dolphin Estate, Ikoyi, Lagos",1,1,

"6,500,000", per annum,"  Ogun Street Osborne Foreshore (phase 1), Osborne, Ikoyi, Lagos",3,3,

"850,000", per annum,"  Sabo, Yaba, Lagos",2,2,2

"3,500,000", per annum,"  Lekki Phase 1, Lekki, Lagos",4,4,4

"300,000", per annum,"  Behind Mayfair Gardens Estate, Awoyaya, Ibeju Lekki, Lagos",1,1,

"700,000", per annum,"  Beside Mayfair Garden Estate, Awoyaya, Ibeju Lekki, Lagos",2,2,

"650,000", per annum,"  Inside Abijo Gra, Ajah, Lagos",3,3,

"800,000", per annum,"  Yaba, Lagos",3,3,8

"7,000,000", per annum,"  Osborne, Ikoyi, Lagos",,,

"2,000,000", per annum,"  Chevron Drive, Lekki, Lagos",2,2,2

"1,200,000", per annum,"  Lekki Gardens Estate, Ajah, Lagos",1,1,1

"2,500,000", per annum,"  Lekki Phase 1, Lekki, Lagos",3,3,

"3,500,000", per annum,"  Julius Nyerere, Asokoro District, Abuja",2,2,

"450,000", per annum,"  Ogunfayo Beside Mayfair Garden, Awoyaya, Ibeju Lekki, Lagos",2,2,

"1,000,000", per annum,"  Close To Nigeria Conservation, By 2nd Toll Gate, Lekki Expressway, Lekki, Lagos",3,2,

"3,000,000", per annum,"  Gadogan, Osapa, Lekki, Lagos",3,3,3

"650,000", per annum,"  Just By The Bus Stop, Osapa, Lekki, Lagos",1,1,

"30,000", per annum,"  Coker Ajasa Ala Road, Ifo, Ogun",1,1,"4,200"

"15,000,000", per annum,"  Off Ibb Way, Maitama District, Abuja",2,3,

"1,800,000", per annum,"  Lekki Phase 1, Lekki, Lagos",1,1,

"4,000,000", per annum,"  Off Palace Rd, Oniru, Victoria Island (VI), Lagos",3,3,

"3,500,000", per annum,"  Lekki Phase 1, Lekki, Lagos",4,4,3

"5,500,000", per annum,"  Ademola Adetokunbo, Wuse 2, Abuja",1,15,"5,000"

"45,000", per annum,"  Off Ibb Way, Maitama District, Abuja",2,2,2

"4,750,000", per annum,"  Off Yedsalem Street, Maitama District, Abuja",3,3,4

"1,000,000", per annum,"  Association Way, Dolphin Estate, Ikoyi, Lagos",2,2,

"5,500,000", per annum,"  Off Glover Rd, Old Ikoyi, Ikoyi, Lagos",3,3,

"40,000", per square meter / per annum,"  Along Lekki Expressway, Near Chevron, Lekki Expressway, Lekki, Lagos",16,1,

"1,600,000", per annum,"  Ikate Elegushi, Lekki, Lagos",3,3,3

"1,500,000", per annum,"  Osapa, Lekki, Lagos",3,3,

"2,500,000", per annum,"  Oniru, Victoria Island (VI), Lagos",2,3,2

"4,500,000", per annum,"  Off Bourdillon Road, Old Ikoyi, Ikoyi, Lagos",3,4,3

"1,600,000", per annum,"  Berkley Street, Mellenium Estate, Gbagada, Lagos",3,3,2

"15,000,000", per annum,"  Off Idowu Martins, Victoria Island (VI), Lagos",5,,

"1,500,000", per annum,"  Nero, Sangotedo, Ajah, Lagos",4,4,4

"1,200,000", per annum,"  Harmony Estate, Ifako, Gbagada, Lagos",3,2,2

"1,600,000", per annum,"  Ikota Villa Estate, Lekki, Lagos",4,4,3

"900,000", per annum,"  Phase 1, Magodo, Lagos",,,

"2,500,000", per annum,"  Silicon Vale Estate, Ologolo, Lekki, Lagos",4,4,

"10,000,000", per annum,"  Kings Way Road, Ikoyi, Lagos",3,3,

"1,200,000", per annum,"  Fadeyi Street, Omole Phase Ii (extension), Ojodu, Lagos",3,3,2

"400,000", per annum,"  Toyibat, Medina, Gbagada, Lagos",1,1,1

"4,200,000", per annum,"  Ligali Ayorinde, Victoria Island (VI), Lagos",2,2,2

"3,000,000", per annum,"  Off Freedom Way, Lekki Phase 1, Lekki, Lagos",4,4,3

"3,000,000", per annum,"  Off Freedom Way, Lekki Phase 1, Lekki, Lagos",5,5,6

"1,100,000", per annum,"  Osapa, Lekki, Lagos",3,3,3

"1,500,000", per annum,"  Ikota Villa Estate, Lekki, Lagos",3,3,3

"4,500,000", per annum,"  Cluster B, 1004 Estate, Victoria Island Extension, Victoria Island (VI), Lagos",4,3,

"500,000", per annum,"  Off Olufemi, Ogunlana, Surulere, Lagos",1,1,1

"500,000", per annum,"  Off  Olufemi, Ogunlana, Surulere, Lagos",1,1,1

"4,500,000", per annum,"  Mabuchi, Abuja",5,6,6

"700,000", per annum,"  Sabo, Yaba, Lagos",1,1,1

"4,000,000", per annum,"  Ty Danjuma, Victoria Island (VI), Lagos",2,2,2

"27,000", per hour,"  Akin Adesola Street, Victoria Island Extension, Victoria Island (VI), Lagos",642,642,

"2,500,000", per annum,"  Chevron Area, Chevy View Estate, Lekki, Lagos",3,3,3

"2,500,000", per annum,"  Off Freedom Way, Lekki Phase 1, Lekki, Lagos",3,,

"3,500,000", per annum,"  Off Freedoom Way, Lekki Phase 1, Lekki, Lagos",4,,

"2,000,000", per annum,"  Off Freedom Way Itedo, Lekki Phase 1, Lekki, Lagos",2,,

"2,000,000", per annum,"  Ozone, Sabo, Yaba, Lagos",3,3,2

"3,500,000", per annum,"  Katampe Extension, Katampe, Abuja",4,5,4

"15,000,000", per annum,"  Wuse 2, Abuja",5,5,

"3,000,000", per annum,"  Garki, Abuja",5,5,6

"3,500,000", per annum,"  Ikate Elegushi, Lekki, Lagos",2,,

"7,500,000", per annum,"  Lekki Phase 1, Lekki, Lagos",5,6,

"5,500,000", per annum,"  Lekki Phase 1, Lekki, Lagos",4,5,

"2,500,000", per annum,"  Chevy View Estate, Lekki, Lagos",3,4,

"3,480,000", per annum,"  Strachan Street, Lagos Island, Lagos",10,3,

"25,000,000", per annum,"  Victoria Island (VI), Lagos",16,16,20

"350,000", per annum,"  Off Ada George Road, Rumueme, Port Harcourt, Rivers",1,2,12

"3,500,000", per annum,"  Coker Road, Ilupeju, Lagos",700,,

"5,500,000", per annum,"  Ibile Close, Oniru, Victoria Island (VI), Lagos",2,2,

"4,200,000", per annum,"  Dolphin Estate, Ikoyi, Lagos",4,,

"5,000,000", per annum,"  Victoria Island (VI), Lagos",4,4,3

"8,000,000", per annum,"  Elf Bus Stop, Lekki Phase 1, Lekki, Lagos",5,5,4

"1,700,000", per annum,"  Idado, Chevy View Estate, Lekki, Lagos",3,3,3

"1,500,000", per annum,"  Ikota Villa Estate, Lekki, Lagos",3,3,3

"1,400,000", per annum,"  Osapa, Lekki, Lagos",3,3,3

"1,700,000", per annum,"  Bera Estate, Chevy View Estate, Lekki, Lagos",3,3,3

"2,500,000", per annum,"  Ikate Elegushi, Lekki, Lagos",3,3,3

"1,800,000", per annum,"  Old Ikoyi, Ikoyi, Lagos",,,

"2,000,000", per annum,"  Old Ikoyi, Ikoyi, Lagos",2,2,

"4,300,000", per annum,"  Off Admiralty Way, Lekki Phase 1, Lekki, Lagos",4,4,

"1,500,000", per annum,"  Off Toyin Road, Allen, Ikeja, Lagos",3,,

"1,200,000", per annum,"  Lagos Business School, Lekki Gardens Estate, Ajah, Lagos",2,2,2

"2,000,000", per annum,"  199, Abak Road, Uyo, Akwa Ibom",1,5,

"850,000", per annum,"  Lekki Phase 1, Lekki, Lagos",1,1,1

"3,000,000", per annum,"  Off Palace Road, Oniru, Victoria Island (VI), Lagos",3,3,

"4,000,000", per annum,"  Oniru, Victoria Island (VI), Lagos",3,3,

"2,500,000", per annum,"  By 2nd Toll Gate, Lekki Expressway, Lekki, Lagos",4,4,

"1,800,000", per annum,"  Lekki Scheme 2, Abraham Adesanya Estate, Ajah, Lagos",4,4,

"1,500,000", per annum,"  Off Opebi Link Bridge Road, Opebi, Ikeja, Lagos",3,,

"2,500,000", per annum,"  Lekki Phase 1, Lekki, Lagos",2,2,2

"350,000", per annum,"  By Chevron Tollgate, Lekki Expressway, Lekki, Lagos",1,1,1

"1,800,000", per annum,"  Millenium Estate, Oke Alo, Gbagada, Lagos",3,3,10

"700,000", per annum,"  Greenville Estate, Badore, Ajah, Lagos",3,3,2

"650,000", per annum,"  Terra Annex, Sangotedo, Ajah, Lagos",3,3,2

"800,000", per annum,"  Back Of Olumegbon Palace Axis, Thomas Estate, Ajah, Lagos",2,3,650

,,"  Apapa, Lagos",,,

"3,500,000", per annum,"  Chevron Alternative, Chevy View Estate, Lekki, Lagos",4,4,3

"150,000", per square meter / per annum,"  Lekki Phase 1, Lekki, Lagos",2,2,

"1,200,000", per annum,"  Balogun, Ikeja, Lagos",3,,

"12,000,000", per annum,"  Bourdillion, Old Ikoyi, Ikoyi, Lagos",3,2,

"75,000", per annum,"  Lekki Phase 1, Lekki, Lagos",34,,

"5,500,000", per annum,"  Serviced With Generator, Diplomatic Zones, Abuja",4,5,20

"3,000,000", per annum,"  Lekki Phase 1, Lekki, Lagos",2,2,

"6,500,000", per annum,"  Around Palace Rd, Oniru, Victoria Island (VI), Lagos",4,4,

"300,000", per annum,"  Badore, Ajah, Lagos",1,1,

"2,200,000", per annum,"  Chevron, Chevy View Estate, Lekki, Lagos",3,4,

"450,000", per annum,"  Road 1, Off New Road, Mgbuoba, Rumueme, Port Harcourt, Rivers",2,3,6

"2,000,000", per annum,"  Sarni Bello Street, Behind Apo Legislative Quarters, Apo, Abuja",1,1,

500, per square meter / per annum,"  Idowu Martins Street, Victoria Island (VI), Lagos",,,

"3,500,000", per annum,"  Lekki Phase 1, Lekki, Lagos",5,5,

"2,500,000", per annum,"  Gateway Church, Off Ada George Road, Rumueme, Port Harcourt, Rivers",5,6,4

"90,000", per square meter / per annum,"  Prince Alaba Oniru Street, Oniru, Victoria Island (VI), Lagos",,,

"2,000,000", per annum,"  Mende, Maryland, Lagos",3,3,2

"850,000", per annum,"  Chinda Road, Off Ada George, Rumueme, Port Harcourt, Rivers",2,3,16

"1,800,000", per annum,"  Mende, Maryland, Lagos",3,3,3

"5,000,000", per annum,"  Off Lekki Epe Express Way, Ikate Elegushi, Lekki, Lagos",5,5,3

"750,000", per annum,"  Osapa, Lekki, Lagos",1,1,1

"1,100,000", per annum,"  Ado Road, Before 1st U-turn From The New Flyover Bridge, Ajah, Lagos",4,3,5

"2,000,000", per annum,"  Ologolo, Lekki, Lagos",3,3,2

"2,000,000", per annum,"  Osapa, Lekki, Lagos",3,3,3

"4,000,000", per annum,"  Off Palace Road, Oniru, Victoria Island (VI), Lagos",3,3,2

"5,000,000", per annum,"  Oniru, Victoria Island (VI), Lagos",4,4,

,,"  Old Ikoyi, Ikoyi, Lagos",3,3,2

"7,000,000", per annum,"  Off Glover Road, Old Ikoyi, Ikoyi, Lagos",3,3,3

"3,500,000", per annum,"  Oniru, Victoria Island (VI), Lagos",2,2,2

"5,000,000", per annum,"  Off Admiralty Way, Lekki Phase 1, Lekki, Lagos",5,5,3

"4,500,000", per annum,"  Lekki Right Hand Side, Lekki Phase 1, Lekki, Lagos",4,4,3

"500,000", per annum,"  Osapa, Lekki, Lagos",1,1,2

"900,000", per annum,"  Lekki Phase 1, Lekki, Lagos",1,1,1

"2,000,000", per annum,"  Katampe Extension, Katampe, Abuja",2,3,

"5,000,000", per annum,"  Off Glover Road, Old Ikoyi, Ikoyi, Lagos",2,2,

"6,000,000", per annum,"  Behind Golden Gate Restaurant, Old Ikoyi, Ikoyi, Lagos",3,3,

"850,000", per annum,"  Off Hakem Dickson Lekki1, Lekki Phase 1, Lekki, Lagos",1,1,

"1,700,000", per annum,"  Off Road 14, Lekki Phase 1, Lekki, Lagos",2,3,

"7,000,000", per annum,"  Lekki County Estate, Immediately After 2nd Toll Gate, Lekki Expressway, Lekki, Lagos",5,6,

"4,700,000", per annum,"  After The 2nd Roundabout, Lekki Phase 1, Lekki, Lagos",4,5,

"5,500,000", per annum,"  Lekki Phase 1, Lekki, Lagos",5,6,3

"5,500,000", per annum,"  Oniru, Victoria Island (VI), Lagos",4,5,

"4,500,000", per annum,"  Oniru, Victoria Island (VI), Lagos",3,4,

"7,500,000", per annum,"  Park View Eatate, Parkview, Ikoyi, Lagos",5,6,4

"3,500,000", per annum,"  Ikate Elegushi, Lekki, Lagos",4,5,

"6,000,000", per annum,"  Off Banana Road, Mojisola Onikoyi Estate, Ikoyi, Lagos",3,4,4

"1,600,000", per annum,"  Close To Petrocam Filling Station, Elf, Lekki Phase 1, Lekki, Lagos",2,1,

"400,000", per annum,"  Saabo Street, Ojodu, Lagos",,,

"1,200,000", per annum,"  Off Road 14, Lekki Phase 1, Lekki, Lagos",1,,

800, per square meter / per annum,"  Along Akin Adeola Street And Saka Tinubu, Victoria Island Extension, Victoria Island (VI), Lagos","8,000",,

"1,050,000", per annum,"  Thera Annex Estate, Sangotedo, Ajah, Lagos",2,2,2

"850,000", per annum,"  Close To Pinnacle Filling Station, Second Roundabout, Lekki Phase 1, Lekki, Lagos",1,1,1

"1,400,000", per annum,"  Thera Annex Estate, Sangotedo, Ajah, Lagos",3,3,2

"1,500,000", per annum,"  Phase 2, By Abraham Adesanya Rd About, Lekki Gardens Estate, Ajah, Lagos",4,4,

"2,500,000", per annum,"  Omole Phase 2, Ikeja, Lagos",3,3,

"70,000,000", per annum,"  Emerald Court (mobil Estate), Lekki Phase 2, Lekki, Lagos",5,4,8

"300,000", per annum,"  Bogije Estate, Bogije, Bogije, Ibeju Lekki, Lagos",1,2,2

"1,500,000", per annum,"  Opposite Ailos Filling Station Ado Road Ajah Lekki, Ado, Ajah, Lagos",1,2,700

"800,000", per annum,"  Port Harcourt, Rivers",3,4,3

"4,000,000", per annum,"  Bakare Estate, Chevy View Estate, Lekki, Lagos",5,6,

"900,000", per annum,"  Agungi Ext., Lekki, Lagos",1,1,2

"4,000,000", per annum,"  Lekki County, Ikota Villa Estate, Lekki, Lagos",5,6,

"2,500,000", per annum,"  Osapa, Lekki, Lagos",4,5,

"800,000", per annum,"  Unity Estate, Badore, Ajah, Lagos",2,3,2

"300,000", per annum,"  Olowora Bus Stop,  Berger, Ojodu, Lagos",1,1,1

"9,000,000", per annum,"  Old Ikoyi, Ikoyi, Lagos",3,3,

"20,000,000", per annum,"  Banana Island, Ikoyi, Lagos",4,4,

"6,500,000", per annum,"  Off Alfred Rewane Road, Old Ikoyi, Ikoyi, Lagos",3,4,4

"6,000,000", per annum,"  Banana Island, Ikoyi, Lagos",3,3,4

"11,000,000", per annum,"  Off Raymond Njoku, Ikoyi, Lagos",4,4,6

"6,000,000", per annum,"  Parkview, Ikoyi, Lagos",4,4,

"4,200,000", per annum,"  Dolphin Estate, Ikoyi, Lagos",4,3,

"4,200,000", per annum,"  Lekki Phase 1, Lekki, Lagos",4,4,

"13,500,000", per annum,"  Parkview, Ikoyi, Lagos",4,4,

"9,000,000", per annum,"  Parkview, Ikoyi, Lagos",3,3,

"2,000,000", per annum,"  Ojodu, Lagos",3,3,2

"4,000,000", per annum,"  VGC, Lekki, Lagos",5,5,

"1,800,000", per annum,"  Osapa, Lekki, Lagos",3,3,2

"1,000,000", per annum,"  Aguda, Surulere, Lagos",120,,

"2,300,000", per annum,"  Ajao Estate, Anthony, Maryland, Lagos",3,3,20

"1,800,000", per annum,"  Ajao Estate, Anthony, Maryland, Lagos",2,2,20

"10,000,000", per annum,"  Banana Island, Ikoyi, Lagos",3,3,3

"1,500,000", per annum,"  Atunrase Estate, Gbagada, Lagos",3,3,

"3,000,000", per annum,"  Opposite The New Government House, Within Concord Hotel Axis, Owerri, Imo",5,6,10

"2,200,000", per annum,"  Medina, Gbagada, Lagos",5,5,8

"2,500,000", per annum,"  Lekki, Lagos",5,,

"1,500,000", per annum,"  By Novare Mall (shoprite), Sangotedo, Ajah, Lagos",4,5,8

"1,000,000", per annum,"  By Mayfair Gardens, Ajah, Lagos",3,4,6

"1,000,000", per annum,"  Just By Novare Mall, Sangotedo, Ajah, Lagos",3,3,8

"100,000", per annum,"  Off Offin Road, Close To The Main Road And Bus/stop, Igbogbo, Ikorodu, Lagos",1,1,20

"150,000", per annum,"  Off Isawo Road, Oju-oro Road Agric Ikorodu Lagos, Agric, Ikorodu, Lagos",1,1,324

"230,000", per annum,"  Ojokoro Newtown Estate , Agric Ikorodu Lagos State, Agric, Ikorodu, Lagos",2,2,6

"1,200,000", per annum,"  Lekki Phase 1, Lekki, Lagos",1,1,6

"2,400,000", per annum,"  Victoria Crest Estate, Phase 1 Annex, Lafiaji, Lekki, Lagos",4,4,

"4,000,000", per annum,"  Idado, Lekki, Lagos",5,5,4

"3,000,000", per annum,"  Off Oladimeji Alo, Lekki Phase 1, Lekki, Lagos",1,2,300

"8,000,000", per annum,"  No 6, Gerrard Road, Old Ikoyi, Ikoyi, Lagos",1,1,2

"6,500,000", per annum,"  Oriwu Street, Lekki Phase 1, Lekki, Lagos",5,5,2

"400,000", per annum,"  Behind Church Nla Area, Off Akala Express, Challenge, Ibadan, Challenge, Ibadan, Oyo",3,3,

"1,000,000", per annum,"  Ikeja, Lagos",3,,

